City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Label
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,JangWon,43.79612009764632,-79.41926164042117,Korean BBQ Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,TTC Bus #53 -  Steeles East,43.78492390423323,-79.4162957730545,Bus Line,Travel and Transportation
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Country Style,43.79661687432205,-79.41938814154973,Coffee Shop,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Willowdale Greenway Path,43.784087356978304,-79.40383059680838,Hiking Trail,Landmarks and Outdoors
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Hudson's Bay,43.79631531472917,-79.42062944903708,Department Store,Retail
Toronto,Downsview South,43.72654095100006,-79.49858956199995,Tim Hortons,43.72274818656256,-79.50950555934577,Coffee Shop,Dining and Lunching
Toronto,Downsview South,43.72654095100006,-79.49858956199995,Petro-Canada,43.72282992483903,-79.50839494265591,Fuel Station,Travel and Transportation
Toronto,Downsview South,43.72654095100006,-79.49858956199995,Pho Mi Nha Trang,43.72286710743834,-79.49795842521642,Vietnamese Restaurant,Dining and Lunching
Toronto,Downsview South,43.72654095100006,-79.49858956199995,Pizzaville,43.72399799165285,-79.48868213271837,Pizzeria,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Farm Boy,43.65772152442209,-79.33055826957836,Grocery Store,Food and Beverage Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Pilot Coffee Roasters,43.66137281675049,-79.33857736283377,Coffee Shop,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Bobbette & Belle,43.66221000383261,-79.33483045678932,Bakery,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood,Landmarks and Outdoors
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Ed's Real Scoop,43.660655832455014,-79.3420187548006,Ice Cream Parlor,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Descendant Detroit Style Pizza,43.66280217891642,-79.33238038071265,Pizzeria,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Completo,43.66258887718068,-79.33389917980308,Latin American Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Ascari Enoteca,43.66205431604801,-79.33545691089822,Italian Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,District 28,43.655205670697526,-79.34053945356888,Coworking Space,Office
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Queen Books,43.66069553092234,-79.34224984401926,Bookstore,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Hanoi 3 Seasons,43.6621570382114,-79.33443876094645,Vietnamese Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Doll Factory by Damzels,43.66226688572169,-79.33525101890406,Boutique,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Kristapson's,43.66182170901433,-79.33597550578789,Seafood Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Hooked,43.66045230258478,-79.34328674911063,Fish Market,Food and Beverage Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Reliable Halibut and Chips,43.66094542131424,-79.34112046880477,Seafood Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Mercury Espresso Bar,43.66080615235188,-79.34124064841119,Coffee Shop,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Radical Road Brewing,43.66251900437302,-79.33253213906463,Brewery,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Tango Palace Coffee Company,43.6625313811144,-79.33369586477887,Coffee Shop,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,The Bone House,43.66093875063276,-79.34121292734903,Pet Supplies Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Baldini,43.66143183322923,-79.33904659934765,Italian Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Tabule,43.65973096534363,-79.3463408134466,Middle Eastern Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Kibo Sushi House,43.6625711748455,-79.3325871441404,Sushi Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Boxcar Social,43.659722741351565,-79.34687077721378,Café,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Greta Solomon's,43.66226021963907,-79.33534348124758,French Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,eastside social,43.66143183322923,-79.33904659934765,Comfort Food Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Mean Bao,43.661756982515946,-79.33998644234097,Chinese Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Wonder Pens,43.66297015156098,-79.34106683564038,Stationery Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Hastings Snack Bar,43.66379121907344,-79.3288989553549,Snack Place,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Bonjour Brioche,43.65973440286799,-79.34626614342186,Bakery,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Gio Rana's Really Really Nice Restaurant,43.66336657355032,-79.33042524525726,Italian Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Brooklyn Tavern,43.66182170901433,-79.33597550578789,American Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Purple Penguin Cafe,43.66047352926693,-79.34221470518803,Café,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,La Carnita,43.65962580371511,-79.3473598770943,Taco Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Jimmie Simpson Park,43.65922968838468,-79.3450629597167,Park,Landmarks and Outdoors
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Leslieville Cheese Market,43.66054639296253,-79.3423024562941,Cheese Store,Food and Beverage Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Timmie Doggie Outfitters,43.663003007235524,-79.3320475400868,Pet Supplies Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Leslieville Flea Market,43.662959761295994,-79.33031062997824,Flea Market,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Little Triple A Bar (AAA),43.66368021217592,-79.32888141708045,BBQ Joint,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,braised,43.660524483495834,-79.34306439184147,American Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Experience Communications Lake Shore (Rogers),43.658019027667315,-79.32798707806057,Electronics Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Brick Street Breads,43.66085202506229,-79.34241488558672,Bakery,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,fruitful,43.66442655389227,-79.3411102892879,Fruit and Vegetable Store,Food and Beverage Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Arts Market,43.66219471840136,-79.3354733978707,Arts and Crafts Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,The Purple Purl,43.66284535542669,-79.3326772434017,Arts and Crafts Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Goods And Provisions,43.66226688572169,-79.33525101890406,Diner,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,YAYA,43.66302299751436,-79.3317701465597,Diner,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Leslie Grove Park,43.66271987661093,-79.33363933921183,Park,Landmarks and Outdoors
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,EAT BKK Thai Kitchen,43.660517811289786,-79.34315684916112,Thai Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Starbucks,43.659677387661624,-79.32834255438992,Coffee Shop,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,The Thirsty Duck,43.66125413724545,-79.33995363301707,Gastropub,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Tiny Record Shop,43.65976805310024,-79.34654486724907,Music Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Dundas & Carlaw,43.66449753223175,-79.34168265198163,Bar,Bar
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,The Friendly Thai,43.66333162637059,-79.3306031890798,Thai Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Remarkable Bean Leslieville,43.661893876995705,-79.33575312948801,Café,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Good Neighbour,43.66065910972962,-79.34042056258376,Clothing Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Pasaj,43.66222688811966,-79.33580579249775,Bagel Shop,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Starbucks,43.658658391928896,-79.32846210852304,Coffee Shop,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Gare De L'est,43.665196924345835,-79.34132573575575,French Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Starbucks,43.660405303140934,-79.34256434440613,Coffee Shop,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Starbucks,43.65972,-79.328256,Coffee Shop,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,The Roy Public House,43.660451849464096,-79.34299382973943,Bar,Bar
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,FreshCo,43.65931550290336,-79.33024909460175,Grocery Store,Food and Beverage Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Gale's Snack Bar,43.65822497071822,-79.33914706441605,Diner,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Subway,43.66436771567325,-79.34114773796092,Sandwich Spot,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Sweet Bliss Baking Company,43.663837844805016,-79.32825168796984,Bakery,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Barrio Cerveceria,43.66043895775461,-79.34347166334113,Latin American Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Shoppers Drug Mart,43.658033,-79.328882,Pharmacy,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Loblaws,43.660996,-79.328334,Grocery Store,Food and Beverage Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,7-Eleven,43.6607901209401,-79.3401607525327,Convenience Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,The Peasant Table,43.659603652711375,-79.34726692605554,American Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Sushi Marche,43.66190054337393,-79.33566066796523,Sushi Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Dollarama,43.65952478880519,-79.34758172619328,Discount Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,OK OK Diner,43.66225329502585,-79.3350107360736,Diner,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Tim Hortons,43.65424361362908,-79.33753546604453,Coffee Shop,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Duke of York (The Duke),43.66301193309789,-79.33036563310372,Bar,Bar
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Filmport Alliance Atlantis,43.65774450520134,-79.33724765615314,Arts and Entertainment,Arts and Entertainment
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,The Beer Store,43.6633936,-79.3283852,Beer Store,Food and Beverage Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Burger King,43.659677387661624,-79.32834255438992,Fast Food Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Stratengers,43.662479726735796,-79.33487833224389,Pizzeria,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Wendy’s,43.65961744243169,-79.32917467898024,Fast Food Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Beech Nursery,43.65319367615886,-79.33652792216246,Garden Center,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Bayside Rowing Club,43.653008483782486,-79.33364696358396,Lake,Landmarks and Outdoors
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Shoppers Drug Mart,43.661222,-79.340584,Pharmacy,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Eadrey Foods,43.662084872540866,-79.33466114074993,Sandwich Spot,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Florabunda,43.66213704173294,-79.33471614768052,Flower Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,La Paella,43.66249671638247,-79.33439895172617,Spanish Restaurant,Dining and Lunching
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Mark's,43.658658391928896,-79.32846210852304,Clothing Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Cinespace Film Studios,43.65432745343445,-79.34259775725982,Arts and Entertainment,Arts and Entertainment
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Meating On Queen,43.662852019418715,-79.33258477936344,Butcher,Food and Beverage Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Joe Fresh,43.660996,-79.328334,Clothing Store,Retail
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Hideaway Park,43.66477499050801,-79.33784365653992,Park,Landmarks and Outdoors
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Maple Leaf Forever Park,43.66335496488882,-79.32794160858975,Park,Landmarks and Outdoors
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Betty's East,43.66346597157634,-79.32795914446004,Dive Bar,Bar
Toronto,East Toronto Studio District,43.65718893300004,-79.33584138399993,Lolabar,43.664543027749275,-79.34183013539719,Lounge,Bar
Toronto,"Bedford Park, Lawrence Manor",43.73296018700006,-79.41775109399998,Aroma Espresso Bar,43.73601896879394,-79.42032007144975,Café,Dining and Lunching
Toronto,"Bedford Park, Lawrence Manor",43.73296018700006,-79.41775109399998,Tutto Pronto,43.728193661486415,-79.41822411144783,Italian Restaurant,Dining and Lunching
Toronto,"Bedford Park, Lawrence Manor",43.73296018700006,-79.41775109399998,The Bagel House,43.72835689056863,-79.41829707178151,Bagel Shop,Dining and Lunching
Toronto,"Bedford Park, Lawrence Manor",43.73296018700006,-79.41775109399998,Darbar Persian Grill,43.73549730415688,-79.41976815878824,Persian Restaurant,Dining and Lunching
